sid,hemi,min_eccen,max_eccen,delta_angle,meridian,label,surface_area_mm2
381038,lh,1.0,6.0,30,vertical,V2d,95.97321319580078
381038,lh,1.0,6.0,30,vertical,V2v,88.80036926269531
381038,lh,1.0,6.0,40,horizontal,V1d,293.236328125
381038,lh,1.0,6.0,40,horizontal,V1v,167.53558349609375
381038,lh,1.0,6.0,40,vertical,V1d,213.43551635742188
381038,lh,1.0,6.0,40,vertical,V1v,134.228759765625
381038,lh,1.0,6.0,40,vertical,V2d,127.13551330566406
381038,lh,1.0,6.0,40,vertical,V2v,136.48318481445312
381038,lh,1.0,6.0,50,horizontal,V1d,346.67626953125
381038,lh,1.0,6.0,50,horizontal,V1v,199.2070770263672
381038,lh,1.0,6.0,50,vertical,V1d,271.3414306640625
381038,lh,1.0,6.0,50,vertical,V1v,211.883544921875
381038,lh,1.0,6.0,50,vertical,V2d,194.59193420410156
381038,lh,1.0,6.0,50,vertical,V2v,188.75035095214844
381038,lh,3.5,7.0,10,horizontal,V1d,25.956707000732422
381038,lh,3.5,7.0,10,horizontal,V1v,34.884944915771484
381038,lh,3.5,7.0,10,vertical,V1d,33.1678581237793
381038,lh,3.5,7.0,10,vertical,V1v,17.083044052124023
381038,lh,3.5,7.0,10,vertical,V2d,20.75360107421875
381038,lh,3.5,7.0,10,vertical,V2v,33.23384094238281
381038,lh,3.5,7.0,20,horizontal,V1d,65.44377136230469
381038,lh,3.5,7.0,20,horizontal,V1v,73.15116119384766
381038,lh,3.5,7.0,20,vertical,V1d,63.30260467529297
381038,lh,3.5,7.0,20,vertical,V1v,33.69905471801758
381038,lh,3.5,7.0,20,vertical,V2d,30.081892013549805
381038,lh,3.5,7.0,20,vertical,V2v,40.83817672729492
381038,lh,3.5,7.0,30,horizontal,V1d,105.88937377929688
381038,lh,3.5,7.0,30,horizontal,V1v,93.16490173339844
381038,lh,3.5,7.0,30,vertical,V1d,88.8753662109375
381038,lh,3.5,7.0,30,vertical,V1v,65.67718505859375
381038,lh,3.5,7.0,30,vertical,V2d,46.518611907958984
381038,lh,3.5,7.0,30,vertical,V2v,64.11282348632812
381038,lh,3.5,7.0,40,horizontal,V1d,150.17340087890625
381038,lh,3.5,7.0,40,horizontal,V1v,113.6158447265625
381038,lh,3.5,7.0,40,vertical,V1d,116.32673645019531
381038,lh,3.5,7.0,40,vertical,V1v,99.06309509277344
381038,lh,3.5,7.0,40,vertical,V2d,73.64212799072266
381038,lh,3.5,7.0,40,vertical,V2v,82.22332763671875
381038,lh,3.5,7.0,50,horizontal,V1d,195.85116577148438
381038,lh,3.5,7.0,50,horizontal,V1v,155.32896423339844
381038,lh,3.5,7.0,50,vertical,V1d,160.47518920898438
381038,lh,3.5,7.0,50,vertical,V1v,141.54183959960938
381038,lh,3.5,7.0,50,vertical,V2d,121.89546203613281
381038,lh,3.5,7.0,50,vertical,V2v,114.57823181152344
381038,rh,0.0,3.5,10,horizontal,V1d,61.662479400634766
381038,rh,0.0,3.5,10,horizontal,V1v,86.50587463378906
381038,rh,0.0,3.5,10,vertical,V1d,65.2540283203125
381038,rh,0.0,3.5,10,vertical,V1v,87.22541809082031
381038,rh,0.0,3.5,10,vertical,V2d,175.81643676757812
381038,rh,0.0,3.5,10,vertical,V2v,170.625732421875
381038,rh,0.0,3.5,20,horizontal,V1d,124.77896118164062
381038,rh,0.0,3.5,20,horizontal,V1v,114.4287338256836
381038,rh,0.0,3.5,20,vertical,V1d,98.47274017333984
381038,rh,0.0,3.5,20,vertical,V1v,104.84000396728516
381038,rh,0.0,3.5,20,vertical,V2d,216.33689880371094
381038,rh,0.0,3.5,20,vertical,V2v,145.63168334960938
381038,rh,0.0,3.5,30,horizontal,V1d,154.95083618164062
381038,rh,0.0,3.5,30,horizontal,V1v,133.6949462890625
381038,rh,0.0,3.5,30,vertical,V1d,98.47274017333984
381038,rh,0.0,3.5,30,vertical,V1v,134.00335693359375
381038,rh,0.0,3.5,30,vertical,V2d,226.73629760742188
381038,rh,0.0,3.5,30,vertical,V2v,154.39492797851562
381038,rh,0.0,3.5,40,horizontal,V1d,171.44662475585938
381038,rh,0.0,3.5,40,horizontal,V1v,178.47872924804688
381038,rh,0.0,3.5,40,vertical,V1d,133.5671844482422
381038,rh,0.0,3.5,40,vertical,V1v,151.31625366210938
381038,rh,0.0,3.5,40,vertical,V2d,240.35269165039062
381038,rh,0.0,3.5,40,vertical,V2v,176.9879150390625
381038,rh,0.0,3.5,50,horizontal,V1d,208.3359375
381038,rh,0.0,3.5,50,horizontal,V1v,212.04568481445312
381038,rh,0.0,3.5,50,vertical,V1d,159.17474365234375
381038,rh,0.0,3.5,50,vertical,V1v,161.58795166015625
381038,rh,0.0,3.5,50,vertical,V2d,277.51251220703125
381038,rh,0.0,3.5,50,vertical,V2v,181.8649139404297
381038,rh,1.0,6.0,10,horizontal,V1d,41.64869689941406
381038,rh,1.0,6.0,10,horizontal,V1v,93.54823303222656
381038,rh,1.0,6.0,10,vertical,V1d,61.19977569580078
381038,rh,1.0,6.0,10,vertical,V1v,121.00407409667969
381038,rh,1.0,6.0,10,vertical,V2d,55.18102264404297
381038,rh,1.0,6.0,10,vertical,V2v,50.72929763793945
381038,rh,1.0,6.0,20,horizontal,V1d,133.23861694335938
381038,rh,1.0,6.0,20,horizontal,V1v,131.4228973388672
381038,rh,1.0,6.0,20,vertical,V1d,81.34861755371094
381038,rh,1.0,6.0,20,vertical,V1v,156.88690185546875
381038,rh,1.0,6.0,20,vertical,V2d,74.86976623535156
381038,rh,1.0,6.0,20,vertical,V2v,72.62464141845703
381038,rh,1.0,6.0,30,horizontal,V1d,226.95742797851562
381038,rh,1.0,6.0,30,horizontal,V1v,178.19631958007812
381038,rh,1.0,6.0,30,vertical,V1d,119.73384094238281
381038,rh,1.0,6.0,30,vertical,V1v,208.60498046875
381038,rh,1.0,6.0,30,vertical,V2d,125.70535278320312
381038,rh,1.0,6.0,30,vertical,V2v,103.90141296386719
381038,rh,1.0,6.0,40,horizontal,V1d,249.52755737304688
381038,rh,1.0,6.0,40,horizontal,V1v,222.11135864257812
381038,rh,1.0,6.0,40,vertical,V1d,195.66143798828125
381038,rh,1.0,6.0,40,vertical,V1v,241.26065063476562
381038,rh,1.0,6.0,40,vertical,V2d,190.5867919921875
381038,rh,1.0,6.0,40,vertical,V2v,131.7567138671875
381038,rh,1.0,6.0,50,horizontal,V1d,273.981689453125
381038,rh,1.0,6.0,50,horizontal,V1v,269.2530517578125
381038,rh,1.0,6.0,50,vertical,V1d,237.1046142578125
381038,rh,1.0,6.0,50,vertical,V1v,317.4553527832031
381038,rh,1.0,6.0,50,vertical,V2d,243.89425659179688
381038,rh,1.0,6.0,50,vertical,V2v,157.91363525390625
381038,rh,3.5,7.0,10,horizontal,V1d,28.694931030273438
381038,rh,3.5,7.0,10,horizontal,V1v,39.742942810058594
381038,rh,3.5,7.0,10,vertical,V1d,43.55699920654297
381038,rh,3.5,7.0,10,vertical,V1v,76.17545318603516
381038,rh,3.5,7.0,10,vertical,V2d,40.82862854003906
381038,rh,3.5,7.0,10,vertical,V2v,0.0
381038,rh,3.5,7.0,20,horizontal,V1d,70.18562316894531
381038,rh,3.5,7.0,20,horizontal,V1v,76.09813690185547
381038,rh,3.5,7.0,20,vertical,V1d,62.67689514160156
381038,rh,3.5,7.0,20,vertical,V1v,80.43080139160156
381038,rh,3.5,7.0,20,vertical,V2d,56.36518859863281
381038,rh,3.5,7.0,20,vertical,V2v,0.0
381038,rh,3.5,7.0,30,horizontal,V1d,120.99463653564453
381038,rh,3.5,7.0,30,horizontal,V1v,104.32603454589844
381038,rh,3.5,7.0,30,vertical,V1d,131.14566040039062
381038,rh,3.5,7.0,30,vertical,V1v,122.2816162109375
381038,rh,3.5,7.0,30,vertical,V2d,107.48126220703125
381038,rh,3.5,7.0,30,vertical,V2v,20.736705780029297
381038,rh,3.5,7.0,40,horizontal,V1d,154.8027801513672
381038,rh,3.5,7.0,40,horizontal,V1v,114.88097381591797
381038,rh,3.5,7.0,40,vertical,V1d,147.19802856445312
381038,rh,3.5,7.0,40,vertical,V1v,164.51846313476562
381038,rh,3.5,7.0,40,vertical,V2d,173.23245239257812
381038,rh,3.5,7.0,40,vertical,V2v,30.7237606048584
381038,rh,3.5,7.0,50,horizontal,V1d,188.40130615234375
381038,rh,3.5,7.0,50,horizontal,V1v,145.77020263671875
381038,rh,3.5,7.0,50,vertical,V1d,182.20416259765625
381038,rh,3.5,7.0,50,vertical,V1v,204.46441650390625
381038,rh,3.5,7.0,50,vertical,V2d,208.51593017578125
381038,rh,3.5,7.0,50,vertical,V2v,58.482940673828125
385046,lh,0.0,3.5,10,horizontal,V1d,58.20610427856445
385046,lh,0.0,3.5,10,horizontal,V1v,152.8870849609375
385046,lh,0.0,3.5,10,vertical,V1d,25.24149513244629
385046,lh,0.0,3.5,10,vertical,V1v,57.487274169921875
385046,lh,0.0,3.5,10,vertical,V2d,224.3405303955078
385046,lh,0.0,3.5,10,vertical,V2v,269.37091064453125
385046,lh,0.0,3.5,20,horizontal,V1d,122.501708984375
385046,lh,0.0,3.5,20,horizontal,V1v,169.63876342773438
385046,lh,0.0,3.5,20,vertical,V1d,62.46516036987305
385046,lh,0.0,3.5,20,vertical,V1v,72.76132202148438
385046,lh,0.0,3.5,20,vertical,V2d,235.64907836914062
385046,lh,0.0,3.5,20,vertical,V2v,243.24485778808594
385046,lh,0.0,3.5,30,horizontal,V1d,176.5887451171875
385046,lh,0.0,3.5,30,horizontal,V1v,187.3681640625
385046,lh,0.0,3.5,30,vertical,V1d,100.65177917480469
385046,lh,0.0,3.5,30,vertical,V1v,81.05297088623047
385046,lh,0.0,3.5,30,vertical,V2d,228.8802947998047
385046,lh,0.0,3.5,30,vertical,V2v,248.97439575195312
385046,lh,0.0,3.5,40,horizontal,V1d,225.77500915527344
385046,lh,0.0,3.5,40,horizontal,V1v,218.89590454101562
385046,lh,0.0,3.5,40,vertical,V1d,131.88137817382812
385046,lh,0.0,3.5,40,vertical,V1v,81.05297088623047
385046,lh,0.0,3.5,40,vertical,V2d,215.80130004882812
385046,lh,0.0,3.5,40,vertical,V2v,298.3783874511719
385046,lh,0.0,3.5,50,horizontal,V1d,311.34136962890625
385046,lh,0.0,3.5,50,horizontal,V1v,242.92149353027344
385046,lh,0.0,3.5,50,vertical,V1d,156.34559631347656
385046,lh,0.0,3.5,50,vertical,V1v,88.46749877929688
385046,lh,0.0,3.5,50,vertical,V2d,244.66940307617188
385046,lh,0.0,3.5,50,vertical,V2v,330.2952880859375
385046,lh,1.0,6.0,10,horizontal,V1d,69.87435913085938
385046,lh,1.0,6.0,10,horizontal,V1v,192.9630126953125
385046,lh,1.0,6.0,10,vertical,V1d,25.13336753845215
385046,lh,1.0,6.0,10,vertical,V1v,87.91627502441406
385046,lh,1.0,6.0,10,vertical,V2d,114.70269775390625
385046,lh,1.0,6.0,10,vertical,V2v,99.10884094238281
385046,lh,1.0,6.0,20,horizontal,V1d,107.94642639160156
385046,lh,1.0,6.0,20,horizontal,V1v,243.7783660888672
385046,lh,1.0,6.0,20,vertical,V1d,63.075252532958984
385046,lh,1.0,6.0,20,vertical,V1v,89.43069458007812
385046,lh,1.0,6.0,20,vertical,V2d,192.27256774902344
385046,lh,1.0,6.0,20,vertical,V2v,121.97370910644531
385046,lh,1.0,6.0,30,horizontal,V1d,189.78350830078125
385046,lh,1.0,6.0,30,horizontal,V1v,262.9335632324219
385046,lh,1.0,6.0,30,vertical,V1d,95.40415954589844
385046,lh,1.0,6.0,30,vertical,V1v,130.5557098388672
385046,lh,1.0,6.0,30,vertical,V2d,226.64852905273438
385046,lh,1.0,6.0,30,vertical,V2v,154.75331115722656
385046,lh,1.0,6.0,40,horizontal,V1d,257.3985900878906
385046,lh,1.0,6.0,40,horizontal,V1v,330.4053039550781
385046,lh,1.0,6.0,40,vertical,V1d,148.69232177734375
385046,lh,1.0,6.0,40,vertical,V1v,152.24049377441406
385046,lh,1.0,6.0,40,vertical,V2d,272.507568359375
385046,lh,1.0,6.0,40,vertical,V2v,221.01434326171875
385046,lh,1.0,6.0,50,horizontal,V1d,323.07049560546875
385046,lh,1.0,6.0,50,horizontal,V1v,338.946044921875
385046,lh,1.0,6.0,50,vertical,V1d,216.9188232421875
385046,lh,1.0,6.0,50,vertical,V1v,168.08523559570312
385046,lh,1.0,6.0,50,vertical,V2d,289.8564147949219
385046,lh,1.0,6.0,50,vertical,V2v,255.46607971191406
385046,lh,3.5,7.0,10,horizontal,V1d,0.0
385046,lh,3.5,7.0,10,horizontal,V1v,125.96454620361328
385046,lh,3.5,7.0,10,vertical,V1d,18.426164627075195
385046,lh,3.5,7.0,10,vertical,V1v,41.44248962402344
385046,lh,3.5,7.0,10,vertical,V2d,65.91510772705078
385046,lh,3.5,7.0,10,vertical,V2v,21.419797897338867
385046,lh,3.5,7.0,20,horizontal,V1d,31.026296615600586
385046,lh,3.5,7.0,20,horizontal,V1v,154.63485717773438
385046,lh,3.5,7.0,20,vertical,V1d,46.941871643066406
385046,lh,3.5,7.0,20,vertical,V1v,53.92158889770508
385046,lh,3.5,7.0,20,vertical,V2d,120.04046630859375
385046,lh,3.5,7.0,20,vertical,V2v,35.095760345458984
385046,lh,3.5,7.0,30,horizontal,V1d,77.623291015625
385046,lh,3.5,7.0,30,horizontal,V1v,162.20655822753906
385046,lh,3.5,7.0,30,vertical,V1d,64.9131851196289
385046,lh,3.5,7.0,30,vertical,V1v,89.99549102783203
385046,lh,3.5,7.0,30,vertical,V2d,148.3673858642578
385046,lh,3.5,7.0,30,vertical,V2v,61.88266372680664
385046,lh,3.5,7.0,40,horizontal,V1d,119.07530975341797
385046,lh,3.5,7.0,40,horizontal,V1v,201.68426513671875
385046,lh,3.5,7.0,40,vertical,V1d,111.91714477539062
385046,lh,3.5,7.0,40,vertical,V1v,103.21599578857422
385046,lh,3.5,7.0,40,vertical,V2d,0.0
385046,lh,3.5,7.0,40,vertical,V2v,88.99948120117188
385046,lh,3.5,7.0,50,horizontal,V1d,150.86672973632812
385046,lh,3.5,7.0,50,horizontal,V1v,215.41883850097656
385046,lh,3.5,7.0,50,vertical,V1d,139.32350158691406
385046,lh,3.5,7.0,50,vertical,V1v,126.39813995361328
385046,lh,3.5,7.0,50,vertical,V2d,0.0
385046,lh,3.5,7.0,50,vertical,V2v,109.53594207763672
385046,rh,0.0,3.5,10,horizontal,V1d,47.153236389160156
385046,rh,0.0,3.5,10,horizontal,V1v,97.37722778320312
385046,rh,0.0,3.5,10,vertical,V1d,66.70206451416016
385046,rh,0.0,3.5,10,vertical,V1v,65.40486145019531
385046,rh,0.0,3.5,10,vertical,V2d,149.56959533691406
385046,rh,0.0,3.5,10,vertical,V2v,81.4117431640625
385046,rh,0.0,3.5,20,horizontal,V1d,119.76681518554688
385046,rh,0.0,3.5,20,horizontal,V1v,137.61904907226562
385046,rh,0.0,3.5,20,vertical,V1d,63.392669677734375
385046,rh,0.0,3.5,20,vertical,V1v,112.5433349609375
385046,rh,0.0,3.5,20,vertical,V2d,190.251708984375
385046,rh,0.0,3.5,20,vertical,V2v,144.58642578125
385046,rh,0.0,3.5,30,horizontal,V1d,198.0791473388672
385046,rh,0.0,3.5,30,horizontal,V1v,181.37734985351562
385046,rh,0.0,3.5,30,vertical,V1d,118.13184356689453
385046,rh,0.0,3.5,30,vertical,V1v,140.0204620361328
385046,rh,0.0,3.5,30,vertical,V2d,216.02487182617188
385046,rh,0.0,3.5,30,vertical,V2v,243.31936645507812
385046,rh,0.0,3.5,40,horizontal,V1d,235.77088928222656
385046,rh,0.0,3.5,40,horizontal,V1v,269.24566650390625
385046,rh,0.0,3.5,40,vertical,V1d,168.11090087890625
385046,rh,0.0,3.5,40,vertical,V1v,169.24708557128906
385046,rh,0.0,3.5,40,vertical,V2d,296.02392578125
385046,rh,0.0,3.5,40,vertical,V2v,281.498779296875
385046,rh,0.0,3.5,50,horizontal,V1d,253.25808715820312
385046,rh,0.0,3.5,50,horizontal,V1v,279.6512756347656
385046,rh,0.0,3.5,50,vertical,V1d,182.56224060058594
385046,rh,0.0,3.5,50,vertical,V1v,177.76882934570312
385046,rh,0.0,3.5,50,vertical,V2d,348.8621826171875
385046,rh,0.0,3.5,50,vertical,V2v,297.38433837890625
385046,rh,1.0,6.0,10,horizontal,V1d,66.53019714355469
385046,rh,1.0,6.0,10,horizontal,V1v,85.0299072265625
385046,rh,1.0,6.0,10,vertical,V1d,75.09078216552734
385046,rh,1.0,6.0,10,vertical,V1v,68.25945281982422
385046,rh,1.0,6.0,10,vertical,V2d,131.7994842529297
385046,rh,1.0,6.0,10,vertical,V2v,60.66069412231445
385046,rh,1.0,6.0,20,horizontal,V1d,184.65548706054688
385046,rh,1.0,6.0,20,horizontal,V1v,146.36380004882812
385046,rh,1.0,6.0,20,vertical,V1d,63.1561393737793
385046,rh,1.0,6.0,20,vertical,V1v,109.58088684082031
385046,rh,1.0,6.0,20,vertical,V2d,204.5062255859375
385046,rh,1.0,6.0,20,vertical,V2v,91.3538818359375
385046,rh,1.0,6.0,30,horizontal,V1d,226.13995361328125
385046,rh,1.0,6.0,30,horizontal,V1v,186.70115661621094
385046,rh,1.0,6.0,30,vertical,V1d,122.59695434570312
385046,rh,1.0,6.0,30,vertical,V1v,148.75906372070312
385046,rh,1.0,6.0,30,vertical,V2d,255.18197631835938
385046,rh,1.0,6.0,30,vertical,V2v,163.5621795654297
385046,rh,1.0,6.0,40,horizontal,V1d,280.26812744140625
385046,rh,1.0,6.0,40,horizontal,V1v,268.884521484375
385046,rh,1.0,6.0,40,vertical,V1d,182.36073303222656
385046,rh,1.0,6.0,40,vertical,V1v,226.93283081054688
385046,rh,1.0,6.0,40,vertical,V2d,221.59127807617188
385046,rh,1.0,6.0,40,vertical,V2v,209.1238555908203
385046,rh,1.0,6.0,50,horizontal,V1d,323.99609375
385046,rh,1.0,6.0,50,horizontal,V1v,291.28253173828125
385046,rh,1.0,6.0,50,vertical,V1d,225.06277465820312
385046,rh,1.0,6.0,50,vertical,V1v,253.62298583984375
385046,rh,1.0,6.0,50,vertical,V2d,255.54476928710938
385046,rh,1.0,6.0,50,vertical,V2v,238.53543090820312
385046,rh,3.5,7.0,10,horizontal,V1d,97.70191955566406
385046,rh,3.5,7.0,10,horizontal,V1v,37.63311004638672
385046,rh,3.5,7.0,10,vertical,V1d,0.0
385046,rh,3.5,7.0,10,vertical,V1v,41.94935607910156
385046,rh,3.5,7.0,10,vertical,V2d,98.30921936035156
385046,rh,3.5,7.0,10,vertical,V2v,15.342964172363281
385046,rh,3.5,7.0,20,horizontal,V1d,127.403076171875
385046,rh,3.5,7.0,20,horizontal,V1v,72.51863861083984
385046,rh,3.5,7.0,20,vertical,V1d,61.49099349975586
385046,rh,3.5,7.0,20,vertical,V1v,62.43007278442383
385046,rh,3.5,7.0,20,vertical,V2d,143.04124450683594
385046,rh,3.5,7.0,20,vertical,V2v,15.342964172363281
385046,rh,3.5,7.0,30,horizontal,V1d,153.29183959960938
385046,rh,3.5,7.0,30,horizontal,V1v,101.23846435546875
385046,rh,3.5,7.0,30,vertical,V1d,118.30209350585938
385046,rh,3.5,7.0,30,vertical,V1v,94.9477767944336
385046,rh,3.5,7.0,30,vertical,V2d,163.23109436035156
385046,rh,3.5,7.0,30,vertical,V2v,37.19535827636719
385046,rh,3.5,7.0,40,horizontal,V1d,173.322021484375
385046,rh,3.5,7.0,40,horizontal,V1v,138.49603271484375
385046,rh,3.5,7.0,40,vertical,V1d,154.7607879638672
385046,rh,3.5,7.0,40,vertical,V1v,135.31204223632812
385046,rh,3.5,7.0,40,vertical,V2d,170.16903686523438
385046,rh,3.5,7.0,40,vertical,V2v,70.47372436523438
385046,rh,3.5,7.0,50,horizontal,V1d,186.100830078125
385046,rh,3.5,7.0,50,horizontal,V1v,152.85198974609375
385046,rh,3.5,7.0,50,vertical,V1d,176.44155883789062
385046,rh,3.5,7.0,50,vertical,V1v,156.24783325195312
385046,rh,3.5,7.0,50,vertical,V2d,125.8429183959961
385046,rh,3.5,7.0,50,vertical,V2v,100.47138977050781
389357,lh,0.0,3.5,10,horizontal,V1d,70.87998962402344
389357,lh,0.0,3.5,10,horizontal,V1v,127.70413208007812
389357,lh,0.0,3.5,10,vertical,V1d,84.24542236328125
389357,lh,0.0,3.5,10,vertical,V1v,38.07505798339844
389357,lh,0.0,3.5,10,vertical,V2d,177.02383422851562
389357,lh,0.0,3.5,10,vertical,V2v,109.2317886352539
389357,lh,0.0,3.5,20,horizontal,V1d,90.1502456665039
389357,lh,0.0,3.5,20,horizontal,V1v,156.08413696289062
389357,lh,0.0,3.5,20,vertical,V1d,146.801513671875
389357,lh,0.0,3.5,20,vertical,V1v,105.87667846679688
389357,lh,0.0,3.5,20,vertical,V2d,174.263427734375
389357,lh,0.0,3.5,20,vertical,V2v,125.55354309082031
389357,lh,0.0,3.5,30,horizontal,V1d,145.81243896484375
389357,lh,0.0,3.5,30,horizontal,V1v,227.9193115234375
389357,lh,0.0,3.5,30,vertical,V1d,176.90084838867188
389357,lh,0.0,3.5,30,vertical,V1v,104.8974609375
389357,lh,0.0,3.5,30,vertical,V2d,197.09127807617188
389357,lh,0.0,3.5,30,vertical,V2v,144.558349609375
389357,lh,0.0,3.5,40,horizontal,V1d,162.81971740722656
389357,lh,0.0,3.5,40,horizontal,V1v,236.59259033203125
389357,lh,0.0,3.5,40,vertical,V1d,187.70339965820312
389357,lh,0.0,3.5,40,vertical,V1v,143.493896484375
389357,lh,0.0,3.5,40,vertical,V2d,251.62112426757812
389357,lh,0.0,3.5,40,vertical,V2v,215.9276123046875
389357,lh,0.0,3.5,50,horizontal,V1d,179.0780792236328
389357,lh,0.0,3.5,50,horizontal,V1v,255.53732299804688
389357,lh,0.0,3.5,50,vertical,V1d,210.71710205078125
389357,lh,0.0,3.5,50,vertical,V1v,151.4229278564453
389357,lh,0.0,3.5,50,vertical,V2d,288.49676513671875
389357,lh,0.0,3.5,50,vertical,V2v,205.0177001953125
389357,lh,1.0,6.0,10,horizontal,V1d,42.47714614868164
389357,lh,1.0,6.0,10,horizontal,V1v,85.17042541503906
389357,lh,1.0,6.0,10,vertical,V1d,98.32322692871094
389357,lh,1.0,6.0,10,vertical,V1v,90.6524658203125
389357,lh,1.0,6.0,10,vertical,V2d,169.48329162597656
389357,lh,1.0,6.0,10,vertical,V2v,92.06726837158203
389357,lh,1.0,6.0,20,horizontal,V1d,62.875709533691406
389357,lh,1.0,6.0,20,horizontal,V1v,114.67134094238281
389357,lh,1.0,6.0,20,vertical,V1d,139.0534210205078
389357,lh,1.0,6.0,20,vertical,V1v,123.30500793457031
389357,lh,1.0,6.0,20,vertical,V2d,120.3960189819336
389357,lh,1.0,6.0,20,vertical,V2v,138.48863220214844
389357,lh,1.0,6.0,30,horizontal,V1d,110.87637329101562
389357,lh,1.0,6.0,30,horizontal,V1v,175.8538818359375
389357,lh,1.0,6.0,30,vertical,V1d,264.7474365234375
389357,lh,1.0,6.0,30,vertical,V1v,147.43557739257812
389357,lh,1.0,6.0,30,vertical,V2d,129.27098083496094
389357,lh,1.0,6.0,30,vertical,V2v,162.29049682617188
389357,lh,1.0,6.0,40,horizontal,V1d,132.615966796875
389357,lh,1.0,6.0,40,horizontal,V1v,198.25164794921875
389357,lh,1.0,6.0,40,vertical,V1d,269.57501220703125
389357,lh,1.0,6.0,40,vertical,V1v,192.95755004882812
389357,lh,1.0,6.0,40,vertical,V2d,251.3448486328125
389357,lh,1.0,6.0,40,vertical,V2v,225.37554931640625
389357,lh,1.0,6.0,50,horizontal,V1d,176.4630584716797
389357,lh,1.0,6.0,50,horizontal,V1v,223.81759643554688
389357,lh,1.0,6.0,50,vertical,V1d,281.87530517578125
389357,lh,1.0,6.0,50,vertical,V1v,223.23211669921875
389357,lh,1.0,6.0,50,vertical,V2d,288.7659912109375
389357,lh,1.0,6.0,50,vertical,V2v,232.6458740234375
389357,lh,3.5,7.0,10,horizontal,V1d,18.66213035583496
389357,lh,3.5,7.0,10,horizontal,V1v,25.0089054107666
389357,lh,3.5,7.0,10,vertical,V1d,77.73480987548828
389357,lh,3.5,7.0,10,vertical,V1v,52.75593566894531
389357,lh,3.5,7.0,10,vertical,V2d,113.02950286865234
389357,lh,3.5,7.0,10,vertical,V2v,78.83721160888672
389357,lh,3.5,7.0,20,horizontal,V1d,26.15937042236328
389357,lh,3.5,7.0,20,horizontal,V1v,44.23379135131836
389357,lh,3.5,7.0,20,vertical,V1d,150.28079223632812
389357,lh,3.5,7.0,20,vertical,V1v,72.98575592041016
389357,lh,3.5,7.0,20,vertical,V2d,78.99954223632812
389357,lh,3.5,7.0,20,vertical,V2v,104.88999938964844
389357,lh,3.5,7.0,30,horizontal,V1d,44.50309753417969
389357,lh,3.5,7.0,30,horizontal,V1v,78.45991516113281
389357,lh,3.5,7.0,30,vertical,V1d,193.01101684570312
389357,lh,3.5,7.0,30,vertical,V1v,95.50960540771484
389357,lh,3.5,7.0,30,vertical,V2d,91.29708099365234
389357,lh,3.5,7.0,30,vertical,V2v,131.95413208007812
389357,lh,3.5,7.0,40,horizontal,V1d,42.98644256591797
389357,lh,3.5,7.0,40,horizontal,V1v,100.83631896972656
389357,lh,3.5,7.0,40,vertical,V1d,218.18710327148438
389357,lh,3.5,7.0,40,vertical,V1v,134.16091918945312
389357,lh,3.5,7.0,40,vertical,V2d,0.0
389357,lh,3.5,7.0,40,vertical,V2v,154.68641662597656
389357,lh,3.5,7.0,50,horizontal,V1d,92.94834899902344
389357,lh,3.5,7.0,50,horizontal,V1v,127.85132598876953
389357,lh,3.5,7.0,50,vertical,V1d,241.4285888671875
389357,lh,3.5,7.0,50,vertical,V1v,160.5814208984375
389357,lh,3.5,7.0,50,vertical,V2d,0.0
389357,lh,3.5,7.0,50,vertical,V2v,154.02903747558594
389357,rh,0.0,3.5,10,horizontal,V1d,41.50053024291992
389357,rh,0.0,3.5,10,horizontal,V1v,56.45640182495117
389357,rh,0.0,3.5,10,vertical,V1d,59.78804397583008
389357,rh,0.0,3.5,10,vertical,V1v,0.0
389357,rh,0.0,3.5,10,vertical,V2d,111.86418914794922
389357,rh,0.0,3.5,10,vertical,V2v,82.22831726074219
389357,rh,0.0,3.5,20,horizontal,V1d,61.98756790161133
389357,rh,0.0,3.5,20,horizontal,V1v,78.20649719238281
389357,rh,0.0,3.5,20,vertical,V1d,77.31517791748047
389357,rh,0.0,3.5,20,vertical,V1v,0.0
389357,rh,0.0,3.5,20,vertical,V2d,110.03590393066406
389357,rh,0.0,3.5,20,vertical,V2v,136.04013061523438
389357,rh,0.0,3.5,30,horizontal,V1d,118.51233673095703
389357,rh,0.0,3.5,30,horizontal,V1v,111.60853576660156
389357,rh,0.0,3.5,30,vertical,V1d,93.31189727783203
389357,rh,0.0,3.5,30,vertical,V1v,0.0
389357,rh,0.0,3.5,30,vertical,V2d,120.31282043457031
389357,rh,0.0,3.5,30,vertical,V2v,140.96353149414062
389357,rh,0.0,3.5,40,horizontal,V1d,163.49569702148438
389357,rh,0.0,3.5,40,horizontal,V1v,148.59738159179688
389357,rh,0.0,3.5,40,vertical,V1d,114.72940063476562
389357,rh,0.0,3.5,40,vertical,V1v,87.24739074707031
389357,rh,0.0,3.5,40,vertical,V2d,143.29946899414062
389357,rh,0.0,3.5,40,vertical,V2v,136.04013061523438
389357,rh,0.0,3.5,50,horizontal,V1d,199.5546417236328
389357,rh,0.0,3.5,50,horizontal,V1v,152.71295166015625
389357,rh,0.0,3.5,50,vertical,V1d,148.59848022460938
389357,rh,0.0,3.5,50,vertical,V1v,107.22418975830078
389357,rh,0.0,3.5,50,vertical,V2d,175.50958251953125
389357,rh,0.0,3.5,50,vertical,V2v,140.96353149414062
